PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-2198,"ADELAIDA CELLARS, INC.",,5805 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15131,"CALIFORNIA WINE WORKS, LLC",CALIFORNIA WINE WORKS,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23194,AARON JOSE GUERRERO,RHONEDONNEE WINES,3550 COMBINE ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20100,"HARTIGAN CELLARS, INC.",HARTIGAN CELLARS,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16355,"BARREL 27 WINE COMPANY, INC.",MCPRICE MYERS,3525 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15464,"BASSETTI VINEYARDS, INC.",BASSETTI VINEYARDS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23467,METAS ALTAS WINES LLC,,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20096,"SOLANA CELLARS, INC.",SOLANA CELLARS,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2315,CARL E. MCCASLAND & A. ELIZABETH MCCASLAND,PENMAN SPRINGS VINEYARD,1985 PENMAN SPRINGS RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15519,"ANCIENT PEAK, INC.",ANCIENT PEAKS WINERY,1650 RAMADA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23548,"HAWKS HILL RANCH WINERY, LLC",,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17727,"WINERY EXCHANGE, INC.",CHRONIC CELLARS,2025 NACIMIENTO LAKE DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21526,ALTO POMAR VINEYARD L.L.C.,ALTO POMAR VINEYARD,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22125,"OCRW, INC.",OLD CREEK RANCH WINERY,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17157,EDMOND AUGUST SAURET,EDMOND AUGUST WINES,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21216,"KRESSER GROUP, LLC",GROSSO KRESSER VINEYARD,7290 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15910,"CARROS ENTERPRISES, LLC",KIAMIE WINE CELLARS,9750 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22244,"WILSON FAMILY VINEYARD, LLC",,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22278,THE FABLEIST WINE COMPANY,,3005 LIMESTONE WAY UNIT A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22390,"MONOCHROME WINES, LLC",MONOCHROME WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23207,"NUNNO, LLC",,3502 DRY CREEK ROAD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21010,PASO DE RECORD LLC,RECORD FAMILY WINES,1550 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16206,"HAMMERSKY, LLC",HAMMERSKY,7725 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17732,PHARAOHMOANS LLC,PHARAOHMOANS,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-24012,LIBERTY VINEYARD LLC,LIBERTY VINEYARD,6875 LONG HILL PL,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21722,KENNETH MUNDEE,KENNETH PAUL WINERY,3350 E HWY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21435,"HOYT FAMILY VINEYARDS, LLC",HOYT FAMILY VINEYARDS,2485 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23217,"PHINCH WINES, LLC",PHINCH WINES,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23808,ORION WICK STANG,ORIONWINES,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17341,LAW ESTATE WINES,,3885 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16752,"REY WINES, LLC",KINERO CELLARS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16637,R-GOLDEN LAND CORP.,ROCKIN' R WINERY,8500 UNION RD SUITE C,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17005,"PITHY LITTLE WINE COMPANY, INC.",PITHY LITTLE WINE CO.,2500 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21670,"JESS AND JAKE WINES, LLC",LEAGUE OF ROGUES,4230 S BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15812,STARR RANCH LLC,STARR RANCH,9320 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17369,"WINDWARD VINEYARD, LLC",,1380 LIVE OAK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23930,"CRAZY WOMAN CELLARS, LLC",CRAZY WOMAN CELLARS,3773 RUTH WAY STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15496,"CIPCO, INC.",DERBY WINE ESTATES,5620 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15700,"STANGER VINEYARD, L.L.C.",STANGER VINEYARDS,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3540,"VINA ROBLES, INC.",VINA ROBLES,1200 PRISKA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17483,LARRY NEIL RASMUSSEN & ELAINE KAY RASMUSSEN,RASMUSSEN FAMILY VINEYARDS,120 HARVEST RIDGE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15674,"CHARITY VINES, INC.",D'ANBINO VINEYARDS & CELLARS,5115 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23606,PASO ROBLES RANCH PARTNER CORPORATION,GRIZZLY REPUBLIC WINE,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20431,"VANTAGE WINES, LLC",,5625 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16242,KENNETH DUANE WOLGAMOTT & BRENDA ANNE WOLGAMOTT,MARIN'S VINEYARD,2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17220,DONALD LARRY STANTON AND TERESA ANN STANTON,CERRO PRIETO VINEYARD,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-24059,JANE WILLHEIM,LUMINA WINES,3060 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-24066,"WESTSIDE VINEYARD REAL ESTATE, LLC",,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15510,"DOVER CANYON WINERY & VINEYARD, LLC",DOVER CANYON WINERY,4520 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21423,KILER CANYON LLC,SEVEN OXEN WINERY,3340 RAMADA DR STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23541,NENOWROES WINES LLC,NENOW FAMILY WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21221,"VALLEY VIEW VINTNERS, INC.",VALLEY VIEW VINTNERS,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23918,TURTLE ROCK VINEYARDS,TURTLE ROCK VINEYARDS,2800 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2620,JAMES KIRBY JACOBSEN & MARIBETH JACOBSEN,DOCE ROBLES WINERY & VINEYARD,2023 TWEKVE OAKS DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16310,"BOWCO, LLC",CALIZA WINERY,2570 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15787,"KUKKULA, INC.",KUKKULA,9515 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23891,"WILLIAM ROBERT WINES, INC.",WILLIAM ROBERT ESTATE WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17252,JOHN KEMAK,TWO BROTHERS FARM,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2597,"DESTINY VINEYARDS, LLC",HUNT CELLARS,2875 OAKDALE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23811,"BECKLAND, LLC",THIBIDO WINERY,2025 NACIMIENTO LAKE DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15914,"WHALEBONE WINERY, INC.",,8325 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-928,"HENRY MICHAEL DONATONI, JR.",DONATONI WINERY,3225 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23496,"ABSOLUTION CELLARS WINE COMPANY, INC.",,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15410,BRIAN BENJAMIN BENSON,BRIAN BENSON CELLARS,2915 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15207,WINE 101,MITCHELLA VINEYARDS & WINERY,2525 MITCHELL RANCH WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23697,"GOPHER GLEN ORGANIC APPLE FARM, LLC",GOPHER GLEN ORGANIC APPLE FARM,3230 RIVERSIDE AVE UNIT 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20093,PEACHY CANYON WINERY,PEACHY CANYON WINERY,2025 NACIMIENTO LAKE DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17344,MEYER VALLEY FARMS LLC,FARMER'S FURY,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23997,DUDLEY VINEYARD,GELFAND VINEYARDS,5530 DRESSER RANCH PL,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23759,"ALMA SOL HOLDING COMPANY, LLC",ALMA SOL WINERY,3340 RAMADA DR STE D,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16085,WCP CELLARS LLC,,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23747,GREGORY D ALLEN DBA CUATRO DIAS WINERY,CUATRO DIAS WINERY,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15684,"VINES ON THE MARYCREST, LLC",VINES ON THE MARYCREST,5050 MUSTARD CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-24028,"JOHN ANTHONY VINEYARDS, LLC",SERIAL WINES,5625 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20189,"PAIX SUR TERRE, LLC",PAIX SUR TERRE,7450 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15238,TODD AARON CLIFT,MOONSTONE CELLARS,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23884,"SILVA LIBATIONS, LLC",AMOK CELLARS,525 PINE ST STE B,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17121,TREANA WINERY LLC,HOPE FAMILY WINES,1585 LIVE OAK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16453,PISMO BEACH WINERY LLC,PISMO BEACH WINERY,271 FIVE CITIES DR,PISMO BEACH,CA,93449,SAN LUIS OBISPO
CA-W-23924,CAL POLY CORPORATION,JUSTIN AND J. LOHR CENTER FOR WINE AND VITICULTURE,1 GRAND AVE BLDG 157 & 158,SAN LUIS OBISPO,CA,93407,SAN LUIS OBISPO
CA-W-23842,"WINERY EXCHANGE, INC.",BAILEYANA WINERY,5828 ORCUTT RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23946,"WINERY EXCHANGE, INC.",,4910 EDNA RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-17561,E. & J. GALLO WINERY,EDNA VALLEY VINEYARD,2585 BIDDLE RANCH RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-16635,"CHAMISAL VINEYARDS, LLC",CHAMISAL VINEYARDS,7525 ORCUTT RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23364,"GLEASON FAMILY VINEYARDS, LP",,696 CLARION CT,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23418,DURHAM'S CIDER AND WINE LLC,,281 PACIFIC ST UNIT B,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23231,"SLO CIDER, LLC",SLO CIDER CO.,3419 ROBERTO CT STE C,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-15928,STEPHEN P. AUTRY,AUTRY CELLARS,5450 EDNA RD UNIT B,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-22590,CAL POLY CORPORATION,CAL POLY,1 GRAND AVE,SAN LUIS OBISPO,CA,93407,SAN LUIS OBISPO
CA-W-16789,"VALOR WINE CO., LLC",SINOR-LAVALLEE,271 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-22483,SARITA BONITA LLC,RAGTAG WINE CO.,695 CLARION CT,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-1781,"PARAGON VINEYARD CO., INC.",ORCUTT ROAD CELLARS,4915 ORCUTT RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-2468,"PHASE 2 CELLARS, LLC",TOLOSA WINERY,4910 EDNA RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-22142,"SAUCELITO CANYON, INC. GP SAUCELITO CANYON LP",SAUCELITO CANYON VINEYARD,3080 BIDDLE RANCH RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-21879,"RBZ VINEYARDS, LLC",SEXTANT WINES,1653 OLD PRICE CANYON RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-16979,BAKER AND BRAIN WINES LLC,BAKER AND BRAIN,4910 EDNA RD STE C,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-22362,BOCCE COURT CELLARS LLC,BIDDLE RANCH VINEYARD,2050 BIDDLE RANCH RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-21829,"CUTRUZZOLA VINEYARDS, LLC",CUTRUZZOLA VINEYARDS,178 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-2120,"STEPHEN DOOLEY WINE CO., INC.",STEPHEN R. DOOLEY,178 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-17492,PIEDRA CREEK WINERY LLC,PIEDRA CREEK WINERY,178 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-3130,"KELSEY SEE CANYON VINEYARDS, INC.",KELSEY SEE CANYON VINEYARDS,1945 SEE CANYON RD,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO
CA-W-17163,"HENSON WINES, LLC",,2885 S HIGUERA ST,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-22416,TWO BROADS LLC,TWO BROADS CIDERWORKS,3427 ROBERTO CT STE 130,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-16969,"FILIPPONI RANCH, LLC",FILIPPONI RANCH CELLARS,1850 CALLE JOAQUIN,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO
CA-W-17273,CHRISTOPHER J. FERRARA,BIAGIO WINE CO.,1850 CALLE JOAQUIN,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO
CA-W-21345,"DEOVLET WINES, LLC",DEOVLET WINES,203 SUBURBAN RD UNIT 2,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-15719,"VALOR WINE CO., LLC",VALOR WINE CO.,555 EL CAMINO REAL,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-21513,BOCCE COURT CELLARS LLC,BIDDLE RANCH VINEYARD,207 SUBURBAN RD UNIT 1 & 2,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-20030,"BECK AG OPERATIONS, INC.",BECK VINEYARDS AND WINERY,2885 S HIGUERA ST,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-21040,SLO WINE STORAGE,THE WINE STUDIO,2885 S HIGUERA ST,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-3402,"WILD WOOD VINEYARD & WINERY, INC.",WILD WOOD VINEYARD & WINERY,555 EL CAMINO REAL,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23994,TIMSHEL NURSERY & VINEYARD,TIMSHEL NURSERY & VINEYARD,1850 CALLE JOAQUIN,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO
CA-W-23975,"GROUNDED WINE PROJECT, LLC",GROUNDED WINE PROJECT,7525 ORCUTT RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-20131,"PELOTON CELLARS, INC.",PELOTON CELLARS,178 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-23493,BROKEN MAST BEVERAGE COMPANY LLC,BROKEN MAST BEVERAGE COMPANY,855 CAPITOLIO WAY STE 5,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-1436,"CLAIBORNE & CHURCHILL, INC.",,2649 CARPENTER CANYON RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-15284,MIDDLETON FAMILY WINES LLC,MIDDLETON FAMILY WINES,4910 EDNA RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-2859,"WOLFF VINEYARD, LLC",WOLFF VINEYARDS,6238 ORCUTT RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
CA-W-15814,DAVID NAGENGAST,NAGENGAST ESTATE VINEYARD,6404 INDEPENDENCE RANCH PL,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-2988,"PIANETTA WINERY, INC.",PIANETTA WINERY,75751 INDIAN VALLEY RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-15381,GH HOLDINGS L.P.,CASTLE OAK VINEYARDS,6986 ESTRELLA RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-23221,WINE BOSS LLC,,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-15365,GRAVEYARD VINEYARDS,GRAVEYARD VINEYARDS,6994 ESTRELLA RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-16758,"A CELLAR FULL OF NOISE, L.L.C.",JAMES JUDD & SON VINEYARDS,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-21015,"TWIN COYOTES WINERY, INC.",TWIN COYOTES WINERY,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-23280,SHARPEI MOON WINES LLC,SHARPEI MOON WINES,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-22644,THOMAS J NAGENGAST,BAJKA WINE COMPANY,6404 INDEPENDENCE RANCH PL,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-17613,VILLA SAN JULIETTE,VILLA SAN JULIETTE,6385 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-23220,SWANK N SMITH LLC,SWANK N SMITH,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-16571,"JETTLYNN WINERY, LLC",JETTLYNN WINERY,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-23011,DONALD ARNDT & JENNIFER ARNDT,ARNDT FAMILY WINES,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-2019,"LUNEAU U.S.A., INC.",PACIFIC EDGE WINES,6465 VON DOLLEN RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-3103,"LA FORZA WINERY, LLC",LA FILICE WINERY,2425 MISSION ST,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-2844,"PRETTY-SMITH ENTERPRISES, LLC",PRETTY-SMITH VINEYARDS & WINERY,13350 RIVER RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-21916,"FOUR SISTERS RANCH, LLC",,2995 PLEASANT RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-1748,CASTORO CELLARS,,6465 VON DOLLEN RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-15901,TACKITT CORP,TACKITT FAMILY VINEYARDS,6640 VON DOLLEN RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-22248,"RIVERSTAR WINERY, LLC",RIVERSTAR VINEYARDS,7450 ESTRELLA RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-2417,"K-4 DEVELOPMENT, LLC",SILVER HORSE WINERY,2995 PLEASANT RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-22201,"CHOLAKIAN WINES, LLC",LDT CUSTOM CRUSH AND BOTTLING,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-22337,"CIRCLE B VINEYARD AND CELLARS, LLC",CIRCLE B VINEYARD AND CELLARS,2850 RANCHITA CANYON RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-21165,E. & J. GALLO WINERY,COURTSIDE CELLARS,2425 MISSION ST,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-17575,"POZZUOLI WINERY, INC.",POZZUOLI WINERY,6225 CALIFORNIA POPPY LN,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-23911,ESCALAR WINES LLC,,6640 VON DOLLEN RD,SAN MIGUEL,CA,93446,SAN LUIS OBISPO
CA-W-17151,"SEVEN QUAILS VINEYARDS, INC.",SEVEN QUAILS VINEYARDS,8585 CROSS CANYONS RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-24084,"NOMADICA, INC.",NOMADICA,6465 VON DOLLEN RD,SAN MIGUEL,CA,93451,SAN LUIS OBISPO
CA-W-21849,"MIRASOL WINE, LLC",HEARST RANCH WINERY,442 SAN SIMEON RD,SAN SIMEON,CA,93452,SAN LUIS OBISPO
CA-W-15377,"POZO VALLEY, LLC",POZO VALLEY,10 E POZO RD,SANTA MARGARITA,CA,93453,SAN LUIS OBISPO
CA-W-15587,MICHAEL P. KNODL,,4580 PARK HILL RD,SANTA MARGARITA,CA,93453,SAN LUIS OBISPO
CA-W-21589,"GIUSEPPE DIFRONZO VINEYARDS, LLC",DIFRONZO VINEYARDS,2330 WESTGATE RD UNIT 9,SANTA MARIA,CA,93455,SAN LUIS OBISPO
CA-W-15571,"ARON HILL VINEYARDS, INC.",ARON HILL VINEYARDS,111 CLARK RD,SHANDON,CA,93461,SAN LUIS OBISPO
CA-W-2745,"SVP WINERY, LLC",SVP WINERY,111 CLARK RD,SHANDON,CA,93461,SAN LUIS OBISPO
CA-W-16527,"POMAR JUNCTION CELLARS, LLC",POMAR JUNCTION VINEYARD,5036 S EL POMAR RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-3283,BRUCE EDWIN HANSEN,HANSEN VINEYARD,5575 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-3395,DONALD R. WASSERMAN,DONALD WASSERMAN VINEYARDS AND WINERY,6010 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-23968,PORT ROTTA WINERY LLC,,250 WINERY RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-15964,"DONATI FAMILY VINEYARD, INC.",,2720 OAK VIEW RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-15184,"ZIN ALLEY, LLC",ZIN ALLEY,3730 W HIGHWAY 46,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-15476,"HIDDEN OAK WINERY, INC.",HIDDEN OAK WINERY,4671 S EL POMAR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-15135,"STEDUM PROPERTIES, LLC",JACK CREEK CELLARS,5265 JACK CREEK RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-16791,CLARE RANCH LLC,CLARE RANCH VINEYARD & WINERY,2225 RAYMOND AVE,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-3048,SHADOW CANYON CELLARS,,45 MAIN ST,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-3562,MATT AND STEFANIE MIKULICS,,995 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-23028,"BOVINO VINEYARDS, LLC",,5683 EL POMAR DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-16311,"SARZOTTI VINEYARD & WINERY, INC.",,180 BELLA RANCH RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-16197,"AMBYTH ESTATE, LLC",,510 SEQUOIA LN,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-2874,"TURLEY WINE CELLARS, INC.",PESENTI WINERY,2900 VINEYARD DR,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-22465,"INNATE WINES, LLC",INNATE WINES,1850 TEMPLETON RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-15956,ZOLLER WINE STYLING,ZOLLER WINE STYLING,45 MAIN ST,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-22002,JAMES DEMETER,DEMETER FAMILY CELLARS,6990 KINGSBURY RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-2712,CAROLYN A. SOMOGYI,ROCKY CREEK WINERY,8395 W HIGHWAY 46,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-21918,THOMAS WILLIAM INC.,THOMAS WILLIAM FERMENTATION COMPANY,45 N MAIN ST BLDG 2,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-17757,CASTORO CELLARS,,1315 N BETHEL RD,TEMPLETON,CA,93465,SAN LUIS OBISPO
CA-W-22235,"RANCHO DEL LAGO, LLC",LAGO GIUSEPPE WINERY,8345 GREEN VALLEY RD,TEMPLETON,CA,93446,SAN LUIS OBISPO
